customer_id,customer_name,email,city,state,signup_date
1959,Brandon Brooks,amy50@shaffer.com,New Taylorburgh,Virginia,2022-01-25
1960,David Doyle,brendahawkins@yahoo.com,Lake Christopherberg,South Dakota,2021-11-19
1961,Kathryn Meza,moorejohn@vazquez.org,Nathanchester,Delaware,2021-05-14
1962,Eric Bradley III,millerbrian@hotmail.com,Tinafort,Maryland,2022-02-08
1963,Debbie Singleton,marknguyen@yahoo.com,North Marciamouth,New York,2025-06-12
1964,Ryan Nash,gainesthomas@yahoo.com,Lake Ashley,South Carolina,2022-06-06
1965,William Gomez,rodriguezjessica@lee.com,South Thomasfort,Indiana,2022-12-09
1966,Michael Cruz,zachary62@fleming-bauer.com,West Nancy,Georgia,2025-11-10
1967,Matthew Woods,qhodges@miller-lambert.net,South Dakotaton,Delaware,2021-09-10
1968,Kristen Ryan,melissa73@jenkins.com,South Christianville,Alabama,2024-03-14
1969,Christopher Rose,simmonsveronica@frank.com,Sheliaville,Nebraska,2024-09-16
1970,Nichole Daniels,cjohnston@jackson-salazar.info,South Kevin,Indiana,2021-11-27
1971,Kevin Wright,patriciagreen@hotmail.com,Michaelland,New York,2025-09-23
1972,Ricky Kim,dennismoore@yahoo.com,New Staceyberg,Alaska,2022-01-30
1973,Dr. Jacob Bradford MD,welchlori@yahoo.com,Pennystad,Mississippi,2022-04-23
1974,Jillian Miller,uwood@yahoo.com,East Kimberly,Iowa,2023-02-16
1975,Joseph Collier,muellerpatrick@francis-hernandez.com,Lisaberg,Georgia,2023-07-04
1976,Dennis Scott,nfrost@hotmail.com,Lake Bonnie,North Dakota,2021-07-14
1977,Elizabeth Miller,jamesjuarez@yahoo.com,Port Matthew,Wyoming,2025-01-14
1978,Julie Silva,danielle14@gmail.com,Lake Michael,Florida,2023-03-28
1979,Henry Brown,smiththeodore@dodson.com,Port Heatherton,Rhode Island,2024-09-01
1980,Mary Yu,barrykristina@hotmail.com,New Cheyennetown,Pennsylvania,2021-04-22
1981,Allison Yoder,elizabeth17@matthews.info,West Ryanmouth,Mississippi,2022-10-16
1982,Dennis Johnson,churchveronica@yahoo.com,East Donaldchester,Alabama,2025-02-21
1983,Larry Garcia,vwilcox@walter-kent.biz,Hunterland,Minnesota,2022-04-10
1984,Meredith West,katrinasmith@yahoo.com,Jessicashire,North Carolina,2023-05-19
1985,Andrea Leon,kimberly82@yahoo.com,East Samantha,North Carolina,2025-08-01
1986,Monica Stone,ecooper@gmail.com,Chrisfort,Alabama,2024-01-04
1987,John Riley,fturner@hotmail.com,North Daniel,Ohio,2021-03-05
1988,Elizabeth Thompson,dillonmark@hotmail.com,New Michaelbury,Massachusetts,2024-09-21
1989,Jacob Jimenez,david97@lowe.org,New Robinchester,Virginia,2025-08-10
1990,Louis Houston,douglas61@gmail.com,Donaldshire,Idaho,2023-08-14
1991,Sherry Rodriguez,pamelathomas@gmail.com,Ronaldshire,Illinois,2023-01-31
1992,Robert Harris,christinaturner@yahoo.com,Danielleshire,California,2023-04-27
1993,Michael Decker,rturner@gmail.com,New Luisshire,Oklahoma,2025-06-04
1994,Brooke Park,christophershort@anderson.com,Port Thomaston,North Dakota,2025-10-02
1995,Sharon Morales,mbrown@hotmail.com,Jamieland,Washington,2021-01-10
1996,Stephanie Cain,downsryan@gmail.com,Campbellshire,Wisconsin,2022-03-08
1997,Patricia Atkins,pmartinez@dixon.com,Ochoaton,California,2024-05-21
1998,John Tran,hunterswanson@gmail.com,Carolmouth,Idaho,2023-05-13
1999,Tina Cain,kingerin@jordan.biz,Jacquelineview,Hawaii,2024-04-04
2000,Stacy Martin,leonard03@shields-rodriguez.com,Lake Pamelaland,Georgia,2021-04-05
